会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
大村,1,1,3436,柏野幸二,56,岡山,50,B1,5.86,38.00,5.40,40.00,32,32.43,27,37.84,241 123     10
大村,1,2,4656,大崎翔,38,兵庫,59,B1,4.56,22.55,5.21,31.58,15,34.15,37,27.27,4 535 44    12
大村,1,3,3957,大谷直弘,48,愛知,55,B1,5.24,32.18,5.71,41.18,13,33.33,71,30.77,144 245      8
大村,1,4,3711,江本真治,51,山口,52,A2,6.03,44.09,5.44,31.25,25,35.14,34,21.88,1 433 14     9
大村,1,5,3107,平岡重典,61,大阪,51,B1,4.49,17.98,4.50,20.00,54,17.95,46,23.26,6 S34 64
大村,1,6,3944,山口裕二,46,長崎,53,A1,6.30,44.74,6.01,41.86,33,44.74,44,36.84,25125 3     11
大村,2,1,5011,高木圭大,28,長崎,53,B2,3.42,11.39,4.11,21.43,38,29.03,62,27.27,433 2536
大村,2,2,5071,野見山拓,31,福岡,53,B1,4.60,21.51,4.04,23.08,21,51.28,43,30.77,3 44331      9
大村,2,3,4601,森野正弘,40,山口,57,A1,6.28,43.48,6.24,37.84,18,34.21,38,16.00,321 523     10
大村,2,4,4659,木下翔太,34,大阪,55,A1,6.91,42.61,6.44,43.75,19,10.81,54,40.91,261 6 21    11
大村,2,5,4196,田中太一,43,佐賀,53,B1,5.15,39.05,4.70,27.78,30,34.21,22,17.95,5 515 62
大村,2,6,3535,渡修平,53,兵庫,51,B1,4.85,28.13,4.07,26.67,24,23.08,15,23.08,535 435
大村,3,1,3988,古川誠之,47,愛知,57,A2,5.59,40.80,6.52,45.16,45,20.59,72,27.50,1 162 22     9
大村,3,2,4735,角山雄哉,34,兵庫,54,B1,4.82,28.83,3.84,24.00,75,28.57,29,40.00,65466 6
大村,3,3,5196,鰐部太空,23,愛知,54,A2,5.75,36.56,4.36,24.00,58,45.95,59,39.47,165 1164
大村,3,4,4919,吉田翔悟,34,長崎,52,B1,5.32,32.99,5.00,30.95,72,17.95,30,35.90,5 26145     12
大村,3,5,3752,宇土泰就,54,福岡,54,B1,4.93,28.71,4.24,14.29,50,48.65,41,47.50,641 611
大村,3,6,4028,田村隆信,47,徳島,57,A1,6.40,45.26,7.52,40.74,11,56.10,21,51.28,13214 1     10
大村,4,1,4709,岡村将也,36,福岡,56,A2,5.72,38.66,5.50,33.33,41,20.00,57,36.11,354 232     11
大村,4,2,4200,早川尚人,43,大阪,54,B1,4.47,16.67,4.60,20.00,73,47.22,11,34.21,4 123 44     9
大村,4,3,3848,川上聡介,48,愛知,58,B1,5.43,35.59,5.67,33.33,29,40.00,12,36.84,2 544 56    12
大村,4,4,4040,廣瀬将亨,46,兵庫,59,A2,6.05,44.97,4.89,24.32,76,15.63,23,25.00,2 361 31    10
大村,4,5,3070,山室展弘,64,岡山,51,B2,5.37,32.65,6.78,55.56,68,15.38,39,36.67,6 555 33
大村,4,6,4025,山本隆幸,47,兵庫,53,A1,6.29,43.31,6.15,37.04,35,29.73,32,44.74,323 113      9
大村,5,1,4079,出畑孝典,46,福岡,53,A2,6.16,43.52,5.56,33.87,69,25.64,33,32.43,612 512     11
大村,5,2,4276,鈴木勝博,42,愛知,53,A1,6.34,50.00,6.64,45.45,20,39.47,18,39.47,241 3651    10
大村,5,3,4325,新出浩司,42,大阪,52,B1,5.07,30.56,4.50,25.00,31,32.43,36,21.74,362 236     12
大村,5,4,3566,川添英正,55,福岡,51,B1,4.80,23.64,5.00,20.69,23,37.84,40,43.24,5 234 33
大村,5,5,4263,武重雄介,41,山口,55,A1,6.05,44.26,5.38,38.00,51,12.82,49,48.72,4 222 16     9
大村,5,6,5417,小柳勝希,19,佐賀,51,B2,1.78,0.00,0.00,0.00,28,35.90,74,34.15,666 666
大村,6,1,4873,蒲原健太,31,佐賀,53,A2,5.94,39.09,4.86,21.62,17,29.73,70,27.78,2 315 32    10
大村,6,2,5321,一色颯輝,23,愛知,55,B1,4.87,29.21,0.00,0.00,70,20.00,60,15.38,15254 46
大村,6,3,4718,北川太一,32,佐賀,51,A2,5.62,40.37,6.21,46.97,34,32.43,53,28.21,3 242 65    12
大村,6,4,3458,東健介,58,岡山,54,B1,4.11,21.33,2.78,0.00,61,26.32,48,30.43,444 4645
大村,6,5,5351,齊藤廉,21,福岡,52,B1,2.77,6.00,1.62,7.69,36,25.00,73,25.64,5 134 55
大村,6,6,4544,松田大志,37,福岡,52,A1,7.42,59.29,7.67,60.47,48,41.03,31,21.95,215 111     11
大村,7,1,5126,山下大輝,28,兵庫,51,A2,6.50,51.88,4.81,31.25,12,46.34,52,45.95,1 2 6312    11
大村,7,2,4981,牧山敦也,29,佐賀,52,B1,5.66,41.35,5.40,40.00,14,34.15,17,34.21,5 55215
大村,7,3,4369,丹下将,39,愛知,58,A1,5.88,45.13,5.74,38.10,43,37.50,24,42.86,1 654 45    12
