会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
大村,1,1,4041,小林基樹,46,山口,54,B2,4.42,20.97,3.62,15.38,46,33.33,77,20.00,3 32
大村,1,2,3454,井川大作,55,岡山,57,B1,5.52,38.64,3.98,15.22,59,00.00,17,35.71,421          8
大村,1,3,3900,香川素子,49,滋賀,47,A1,6.21,45.74,7.38,57.14,35,33.33,26,12.50,161          6
大村,1,4,3212,亀本勇樹,64,広島,59,B1,4.95,27.85,4.30,20.00,71,20.00,30,11.11,6 24         9
大村,1,5,4737,竹井貴史,34,福岡,54,A2,7.54,62.28,7.45,60.53,49,22.22,70,60.00,132          7
大村,1,6,3303,渡辺豊,58,東京,55,B1,4.79,25.53,6.07,33.33,57,66.67,15,46.67,234         10
大村,2,1,3631,田添康介,56,長崎,60,B1,2.48,3.85,4.59,29.63,68,0.00,64,80.00,6 45
大村,2,2,4298,宮下元胤,43,愛知,53,A1,5.72,39.47,5.08,19.23,58,30.00,81,66.67,4 21        11
大村,2,3,4469,土山卓也,39,福井,55,A2,5.97,41.57,0.00,0.00,67,20.00,25,40.00,5 15         8
大村,2,4,3580,水口由紀,53,滋賀,49,B1,3.83,19.10,5.11,22.22,78,60.00,74,20.00,1 66        12
大村,2,5,4950,高岡竜也,33,山口,52,A2,6.92,56.78,5.03,26.67,69,16.67,27,23.08,542          8
大村,2,6,3297,藤丸光一,59,福岡,48,B1,4.36,20.55,4.98,32.61,73,0.00,67,20.00,434          7
大村,3,1,4315,山崎昂介,42,長崎,54,B1,5.04,32.93,5.89,42.11,43,44.44,62,00.00,4 62
大村,3,2,4163,山崎裕司,44,広島,51,A2,5.48,38.68,6.16,43.75,50,0.00,65,83.33,5 45        11
大村,3,3,4385,鈴木祐美,40,三重,50,B1,3.78,12.24,3.57,0.00,37,60.00,19,14.29,5 25        12
大村,3,4,5409,宮本琉正,20,福岡,59,B2,1.81,0.00,2.14,0.00,63,80.00,21,15.38,6 4          7
大村,3,5,4288,永田啓二,41,福岡,52,A1,7.31,57.02,6.70,49.12,47,33.33,14,40.00,214          8
大村,3,6,3282,池本輝明,59,広島,52,B1,4.55,22.83,4.47,22.45,61,40.00,73,50.00,152          9
大村,4,1,4527,高野心吾,37,愛知,52,B1,4.09,19.74,3.50,11.11,62,60.00,66,0.00,1 32        11
大村,4,2,5156,坂野さく,29,福井,47,B1,4.33,17.53,0.00,0.00,75,16.67,16,28.57,343         12
大村,4,3,4172,森定晃史,43,岡山,52,A2,6.27,46.03,7.00,57.58,40,40.00,29,40.00,4 25         9
大村,4,4,4535,北山康介,36,東京,54,A1,6.35,43.82,7.17,52.78,41,33.33,28,41.67,2411
大村,4,5,4610,佐藤大佑,35,東京,55,A2,6.24,45.76,4.50,16.67,34,66.67,63,20.00,256          9
大村,4,6,4632,長尾京志,37,福岡,51,B1,4.68,23.21,4.40,19.23,52,50.00,68,20.00,226
大村,5,1,4113,木村浩士,45,群馬,57,B1,4.78,25.58,5.00,36.00,72,20.00,82,40.00,565
大村,5,2,4401,小林泰,41,東京,54,A2,5.52,39.29,5.00,30.00,74,0.00,86,16.67,6 11        10
大村,5,3,4174,赤坂俊輔,43,長崎,52,A1,6.21,37.93,6.32,43.81,66,40.00,78,0.00,534         11
大村,5,4,4876,梅木敬太,31,福井,53,B1,4.60,26.14,4.11,11.11,77,33.33,11,57.14,452
大村,5,5,5435,中西月輝,21,広島,50,B2,1.33,0.00,0.00,0.00,45,44.44,61,20.00,666         12
大村,5,6,5243,三馬崇史,25,広島,54,A2,5.05,29.67,3.89,33.33,38,33.33,72,16.67,4633
大村,6,1,4496,内堀学,39,東京,56,A2,6.71,55.75,6.32,44.00,56,60.00,80,40.00,335         11
大村,6,2,5154,村松栄太,29,広島,53,B1,4.59,23.16,5.11,32.14,76,20.00,76,20.00,523
大村,6,3,4727,安部慎一,38,福岡,54,B1,4.06,18.75,3.87,19.35,51,0.00,18,40.00,6 53
大村,6,4,3900,香川素子,49,滋賀,47,A1,6.21,45.74,7.38,57.14,35,33.33,26,12.50,161          1
大村,6,5,5013,山下夏鈴,28,三重,44,B1,5.44,36.36,5.50,40.00,39,50.00,59,80.00,1 14        12
大村,6,6,4302,西野翔太,43,広島,53,A2,6.77,51.40,6.92,60.00,53,44.44,83,0.00,1 12        11
大村,7,1,4737,竹井貴史,34,福岡,54,A2,7.54,62.28,7.45,60.53,49,22.22,70,60.00,132          1
大村,7,2,3297,藤丸光一,59,福岡,48,B1,4.36,20.55,4.98,32.61,73,0.00,67,20.00,434          2
大村,7,3,3895,堀本裕也,49,愛知,46,B1,4.28,21.74,3.53,26.67,48,0.00,23,14.29,6 56
大村,7,4,4379,桑島和宏,41,東京,58,A1,6.11,39.45,5.64,40.00,70,0.00,69,60.00,3146
大村,7,5,4784,向井田真,38,広島,52,B1,3.72,20.00,5.20,50.00,60,40.00,71,0.00,3 66        12
大村,7,6,5409,宮本琉正,20,福岡,59,B2,1.81,0.00,2.14,0.00,63,80.00,21,15.38,6 4          3
大村,8,1,4950,高岡竜也,33,山口,52,A2,6.92,56.78,5.03,26.67,69,16.67,27,23.08,542          2
大村,8,2,4469,土山卓也,39,福井,55,A2,5.97,41.57,0.00,0.00,67,20.00,25,40.00,5 15         2
大村,8,3,5338,香月大輝,25,福岡,52,B1,4.14,21.43,1.96,4.35,55,22.22,20,50.00,435
大村,8,4,4288,永田啓二,41,福岡,52,A1,7.31,57.02,6.70,49.12,47,33.33,14,40.00,214          3
大村,8,5,3454,井川大作,55,岡山,57,B1,5.52,38.64,3.98,15.22,59,00.00,17,35.71,421          1
