会場,レース,艇番,登番,選手名,年齢,支部,体重,級別,全国勝率,全国2率,当地勝率,当地2率,モーター番号,モーター2率,ボート番号,ボート2率,今節成績ほか
唐津,1,1,4513,河野真也,36,福岡,53,A2,5.61,38.39,5.13,33.33,52,22.45,57,41.92,14           6
唐津,1,2,3619,長谷川充,52,群馬,52,B1,5.06,31.40,4.69,25.00,6,31.46,37,28.64,5            9
唐津,1,3,4965,福岡泉水,28,兵庫,52,B1,4.30,21.67,6.63,62.50,14,34.25,41,53.47,13          11
唐津,1,4,5312,川辺郭人,25,佐賀,55,B1,3.00,12.50,2.40,4.12,45,23.88,2,37.19,3            8
唐津,1,5,4023,柴田友和,48,福岡,53,B1,4.11,21.43,4.78,25.93,16,43.84,59,35.00,6            7
唐津,1,6,5244,黒田剛,25,福岡,52,B1,3.66,9.86,1.81,0.00,47,37.04,60,38.50,4            5
唐津,2,1,4241,大串重幸,41,長崎,53,A2,5.41,38.32,5.49,31.37,23,25.64,24,42.93,45
唐津,2,2,5195,北村寧々,24,長崎,47,B1,5.54,32.05,4.48,14.29,29,37.50,33,39.29,36          11
唐津,2,3,4434,田中辰彦,39,広島,54,A1,6.29,46.85,0.00,0.00,53,23.61,27,39.44,24          12
唐津,2,4,4449,中嶋達也,38,兵庫,50,B1,4.29,24.66,4.22,11.11,20,39.73,44,29.35,6            9
唐津,2,5,5100,栗原一馬,29,群馬,57,B1,4.30,25.00,0.00,0.00,56,30.00,19,28.57,35           7
唐津,2,6,4173,岡谷健吾,43,広島,55,B1,4.67,31.91,4.88,37.50,57,25.00,22,33.99,6            8
唐津,3,1,4055,吉田俊彦,47,兵庫,52,A1,5.80,40.00,7.67,66.67,49,33.33,1,28.50,53          10
唐津,3,2,5098,大江純,30,愛知,54,B1,4.88,24.71,4.63,20.83,4,50.68,26,25.63,4            7
唐津,3,3,3527,中嶋誠一,55,長崎,53,B1,5.14,34.02,5.72,37.50,8,48.78,30,22.53,32
唐津,3,4,4039,村上功祐,47,大阪,58,A2,5.18,31.91,4.77,19.23,21,29.87,29,31.66,2           12
唐津,3,5,4945,上村宏太,33,東京,54,B1,4.28,22.73,3.71,14.29,7,42.86,23,29.29,54           9
唐津,3,6,3869,井芹大志,50,福岡,54,B1,4.04,18.75,4.83,33.33,28,49.38,8,34.33,33
唐津,4,1,4894,原村拓也,34,香川,52,B1,4.58,24.04,5.26,37.14,10,40.70,13,40.00,35           8
唐津,4,2,3543,福田雅一,57,香川,56,B1,5.35,34.52,5.63,37.50,17,25.35,42,35.61,56
唐津,4,3,4456,鎌倉涼,36,大阪,45,A1,7.06,57.58,6.89,61.11,24,37.65,21,30.35,31           9
唐津,4,4,3866,木山誠一,50,岡山,54,B1,4.57,24.14,0.00,0.00,18,31.51,16,38.89,62
唐津,4,5,4189,川上剛,44,福岡,53,A2,6.67,48.53,6.31,45.45,37,33.33,3,29.00,1           12
唐津,4,6,3703,鳥飼眞,52,福岡,51,A2,5.51,35.23,5.00,30.19,44,34.62,20,28.87,4           10
唐津,5,1,4475,末永祐輝,38,山口,54,A2,6.71,49.04,5.96,37.04,1,28.24,58,37.44,22
唐津,5,2,5335,森陽多,21,長崎,48,B1,2.56,9.59,1.98,5.17,59,30.26,18,29.85,5           11
唐津,5,3,4718,北川太一,33,佐賀,51,A2,6.04,42.86,5.79,37.02,2,31.82,10,38.12,1            9
唐津,5,4,5244,黒田剛,25,福岡,52,B1,3.66,9.86,1.81,0.00,47,37.04,60,38.50,4            1
唐津,5,5,4918,川島拓郎,37,静岡,53,B1,5.22,27.55,4.20,20.00,27,40.26,39,26.04,65          10
唐津,5,6,4934,佐々木翔,29,大阪,55,A2,6.01,43.80,4.00,0.00,41,31.33,7,36.18,11
唐津,6,1,3226,浦田信義,60,東京,51,B1,5.17,31.58,5.18,17.65,19,40.79,55,33.82,5           10
唐津,6,2,4376,藤田靖弘,41,静岡,52,A2,5.81,41.94,3.13,12.50,12,35.44,17,30.05,1           12
唐津,6,3,4513,河野真也,36,福岡,53,A2,5.61,38.39,5.13,33.33,52,22.45,57,41.92,14           1
唐津,6,4,3999,大瀧明日,46,愛知,46,A1,5.81,39.83,7.00,57.14,51,23.73,5,39.58,26          11
唐津,6,5,3714,梶原正,51,福岡,56,B1,4.68,21.52,3.78,13.04,25,36.51,40,33.00,42
唐津,6,6,4951,新田洋一,32,広島,54,B1,5.01,29.55,5.45,36.36,55,20.29,6,31.66,61
唐津,7,1,4023,柴田友和,48,福岡,53,B1,4.11,21.43,4.78,25.93,16,43.84,59,35.00,6            1
唐津,7,2,4684,楠原翔太,35,福岡,56,A2,5.47,32.86,5.69,43.75,11,37.04,50,31.09,6           12
唐津,7,3,3946,赤岩善生,50,愛知,55,A1,7.13,50.35,7.36,59.52,32,45.83,48,29.70,32
唐津,7,4,5100,栗原一馬,29,群馬,57,B1,4.30,25.00,0.00,0.00,56,30.00,19,28.57,35           2
唐津,7,5,5098,大江純,30,愛知,54,B1,4.88,24.71,4.63,20.83,4,50.68,26,25.63,4            3
唐津,7,6,4964,土屋南,29,岡山,46,B2,6.23,44.23,6.17,50.00,50,51.39,54,22.92,2           11
唐津,8,1,4509,平見真彦,37,愛知,53,B1,5.65,34.55,6.79,37.50,54,36.00,56,29.13,25
唐津,8,2,4173,岡谷健吾,43,広島,55,B1,4.67,31.91,4.88,37.50,57,25.00,22,33.99,6            2
唐津,8,3,4567,上村慎太,38,山口,51,B1,3.96,19.57,3.58,8.89,15,48.15,43,27.45,46
唐津,8,4,4482,守屋美穂,37,岡山,45,A1,6.50,44.88,7.90,70.00,46,26.51,31,38.31,64          12
唐津,8,5,4894,原村拓也,34,香川,52,B1,4.58,24.04,5.26,37.14,10,40.70,13,40.00,35           4
唐津,8,6,5312,川辺郭人,25,佐賀,55,B1,3.00,12.50,2.40,4.12,45,23.88,2,37.19,3            1
唐津,9,1,3619,長谷川充,52,群馬,52,B1,5.06,31.40,4.69,25.00,6,31.46,37,28.64,5            1
唐津,9,2,4718,北川太一,33,佐賀,51,A2,6.04,42.86,5.79,37.02,2,31.82,10,38.12,1            5
唐津,9,3,4945,上村宏太,33,東京,54,B1,4.28,22.73,3.71,14.29,7,42.86,23,29.29,54           3
唐津,9,4,3458,東健介,59,岡山,55,B1,4.14,19.70,4.75,25.00,60,32.05,15,30.77,13
唐津,9,5,4456,鎌倉涼,36,大阪,45,A1,7.06,57.58,6.89,61.11,24,37.65,21,30.35,31           4
唐津,9,6,4449,中嶋達也,38,兵庫,50,B1,4.29,24.66,4.22,11.11,20,39.73,44,29.35,6            2
唐津,10,1,4918,川島拓郎,37,静岡,53,B1,5.22,27.55,4.20,20.00,27,40.26,39,26.04,65           5
唐津,10,2,3703,鳥飼眞,52,福岡,51,A2,5.51,35.23,5.00,30.19,44,34.62,20,28.87,4            4
唐津,10,3,4515,藤田浩人,39,佐賀,53,A2,5.95,41.03,5.84,43.60,34,27.63,38,34.34,14
